member_id,email,status,signup_date,last_activity,open_rate,click_rate,emails_received,emails_opened,emails_clicked,source
MEMBER_1240,member1240@example.com,subscribed,2025-04-19 16:50:49.770039,2025-12-01 16:50:49.770042,0.653577782200921,0.08253061638000744,13,5,0,Mock Email Data
MEMBER_1241,member1241@example.com,cleaned,2025-03-26 16:50:49.770059,2025-10-20 16:50:49.770062,0.43056624715415903,0.344306323058504,5,3,1,Mock Email Data
MEMBER_1242,member1242@example.com,subscribed,2025-08-23 16:50:49.770078,2025-12-05 16:50:49.770081,0.3004441743934404,0.08433020088947883,15,5,3,Mock Email Data
MEMBER_1243,member1243@example.com,subscribed,2025-09-14 16:50:49.770097,2025-10-09 16:50:49.770100,0.5393836563712767,0.4064046781957915,13,6,1,Mock Email Data
MEMBER_1244,member1244@example.com,subscribed,2025-03-21 16:50:49.770115,2025-10-12 16:50:49.770118,0.1907912725123103,0.01380074925493665,17,0,0,Mock Email Data
MEMBER_1245,member1245@example.com,unsubscribed,2025-05-23 16:50:49.770134,2025-11-13 16:50:49.770136,0.3582744880926854,0.1337816732933324,7,5,4,Mock Email Data
MEMBER_1246,member1246@example.com,subscribed,2025-08-05 16:50:49.770155,2025-12-09 16:50:49.770157,0.5543521073282276,0.028908604488127137,9,3,0,Mock Email Data
MEMBER_1247,member1247@example.com,subscribed,2025-02-09 16:50:49.770173,2025-09-30 16:50:49.770176,0.7948326820635586,0.031036446169240693,11,5,4,Mock Email Data
MEMBER_1248,member1248@example.com,subscribed,2025-04-13 16:50:49.770192,2025-11-22 16:50:49.770195,0.43466149205767324,0.07934697490195923,24,6,2,Mock Email Data
MEMBER_1249,member1249@example.com,subscribed,2025-04-01 16:50:49.770210,2025-11-01 16:50:49.770213,0.33411742611559975,0.48811941805935843,10,2,2,Mock Email Data
MEMBER_1250,member1250@example.com,subscribed,2025-01-24 16:50:49.770229,2025-11-29 16:50:49.770232,0.5116666040510323,0.28453095418952723,11,4,8,Mock Email Data
MEMBER_1251,member1251@example.com,unsubscribed,2025-03-13 16:50:49.770248,2025-09-22 16:50:49.770251,0.6704281667259353,0.32226415949734016,11,3,1,Mock Email Data
MEMBER_1252,member1252@example.com,subscribed,2025-02-17 16:50:49.770266,2025-10-09 16:50:49.770269,0.5932557201804304,0.23234368018178322,14,3,1,Mock Email Data
MEMBER_1253,member1253@example.com,subscribed,2025-07-22 16:50:49.770285,2025-10-26 16:50:49.770288,0.11582949798254316,0.09796322151118056,8,6,3,Mock Email Data
MEMBER_1254,member1254@example.com,subscribed,2024-12-28 16:50:49.770303,2025-10-20 16:50:49.770306,0.7134340965826944,0.14817808364770674,7,4,2,Mock Email Data
MEMBER_1255,member1255@example.com,subscribed,2025-10-05 16:50:49.770322,2025-10-10 16:50:49.770325,0.3994957610816847,0.04650450317686617,14,6,0,Mock Email Data
MEMBER_1256,member1256@example.com,subscribed,2025-05-30 16:50:49.770340,2025-12-04 16:50:49.770343,0.2511457905226027,0.009425477133269314,11,6,3,Mock Email Data
MEMBER_1257,member1257@example.com,unsubscribed,2025-08-09 16:50:49.770358,2025-10-11 16:50:49.770361,0.5195288031758063,0.1486159035751086,11,6,2,Mock Email Data
MEMBER_1258,member1258@example.com,subscribed,2025-08-09 16:50:49.770376,2025-11-15 16:50:49.770379,0.5597207069614251,0.02934885457909933,11,3,1,Mock Email Data
MEMBER_1259,member1259@example.com,subscribed,2025-02-12 16:50:49.770394,2025-09-11 16:50:49.770397,0.25421704964717357,0.0877223112806411,11,4,1,Mock Email Data
MEMBER_1260,member1260@example.com,unsubscribed,2024-12-12 16:50:49.770413,2025-10-16 16:50:49.770416,0.5454669183159656,0.4886404522116273,10,5,3,Mock Email Data
MEMBER_1261,member1261@example.com,cleaned,2025-06-22 16:50:49.770432,2025-11-28 16:50:49.770434,0.09187451317017617,0.15509717422304536,9,6,0,Mock Email Data
MEMBER_1262,member1262@example.com,unsubscribed,2025-10-13 16:50:49.770450,2025-09-23 16:50:49.770452,0.8112178084824729,0.03990153273086848,19,6,2,Mock Email Data
MEMBER_1263,member1263@example.com,subscribed,2025-04-01 16:50:49.770468,2025-12-09 16:50:49.770471,0.31062414324054655,0.08020729372777084,16,6,1,Mock Email Data
MEMBER_1264,member1264@example.com,unsubscribed,2025-08-10 16:50:49.770486,2025-11-22 16:50:49.770489,0.2952365940373621,0.030327225613018753,13,5,1,Mock Email Data
MEMBER_1265,member1265@example.com,subscribed,2025-04-18 16:50:49.770505,2025-09-18 16:50:49.770508,0.22080075804269875,0.04569111392100384,11,3,0,Mock Email Data
MEMBER_1266,member1266@example.com,subscribed,2025-03-01 16:50:49.770523,2025-10-26 16:50:49.770526,0.5822639259969069,0.02385076718144481,9,4,2,Mock Email Data
MEMBER_1267,member1267@example.com,subscribed,2025-11-07 16:50:49.770541,2025-10-11 16:50:49.770544,0.4054275026887643,0.07381569376755465,14,5,1,Mock Email Data
MEMBER_1268,member1268@example.com,unsubscribed,2025-03-19 16:50:49.770559,2025-10-23 16:50:49.770562,0.5683429603554844,0.010083456672528265,15,3,2,Mock Email Data
MEMBER_1269,member1269@example.com,unsubscribed,2025-07-31 16:50:49.770578,2025-10-18 16:50:49.770581,0.28905447321959393,0.020860816648076635,8,3,4,Mock Email Data
MEMBER_1270,member1270@example.com,subscribed,2025-08-07 16:50:49.770596,2025-09-24 16:50:49.770599,0.6017595920502149,0.18709699722883572,10,7,2,Mock Email Data
MEMBER_1271,member1271@example.com,subscribed,2025-09-15 16:50:49.770615,2025-10-13 16:50:49.770617,0.6887100160958729,0.11252677068652868,11,2,1,Mock Email Data
MEMBER_1272,member1272@example.com,subscribed,2025-02-05 16:50:49.770633,2025-10-23 16:50:49.770636,0.39771500284149536,0.039710205534315646,12,5,1,Mock Email Data
MEMBER_1273,member1273@example.com,subscribed,2025-11-05 16:50:49.770651,2025-09-18 16:50:49.770654,0.209248056304052,0.18974767291298805,5,3,2,Mock Email Data
MEMBER_1274,member1274@example.com,subscribed,2025-06-20 16:50:49.770669,2025-11-11 16:50:49.770672,0.11405757757989247,0.07940429779045236,12,2,1,Mock Email Data
MEMBER_1275,member1275@example.com,subscribed,2024-12-29 16:50:49.770687,2025-12-06 16:50:49.770690,0.05495976710310466,0.03956611053158354,14,6,5,Mock Email Data
MEMBER_1276,member1276@example.com,subscribed,2025-07-04 16:50:49.770706,2025-10-21 16:50:49.770708,0.48652017449504087,0.08345039956417977,7,0,1,Mock Email Data
MEMBER_1277,member1277@example.com,subscribed,2025-11-02 16:50:49.770724,2025-11-06 16:50:49.770727,0.4250214334361594,0.31588427041214756,11,9,2,Mock Email Data
MEMBER_1278,member1278@example.com,subscribed,2025-01-31 16:50:49.770742,2025-12-06 16:50:49.770745,0.07368797662728685,0.24325312388364906,8,3,0,Mock Email Data
MEMBER_1279,member1279@example.com,subscribed,2025-09-13 16:50:49.770760,2025-10-17 16:50:49.770763,0.37535805331091876,0.04111967775968779,15,6,2,Mock Email Data
MEMBER_1280,member1280@example.com,subscribed,2025-08-25 16:50:49.770779,2025-11-15 16:50:49.770782,0.2778917891471786,0.4572689646899827,11,4,1,Mock Email Data
MEMBER_1281,member1281@example.com,unsubscribed,2025-02-19 16:50:49.770798,2025-09-22 16:50:49.770801,0.7551782968122612,0.1617525155119691,20,9,0,Mock Email Data
MEMBER_1282,member1282@example.com,subscribed,2025-01-08 16:50:49.770818,2025-12-07 16:50:49.770821,0.6312140622999917,0.22984870473924704,9,5,4,Mock Email Data
MEMBER_1283,member1283@example.com,subscribed,2025-07-04 16:50:49.770837,2025-11-13 16:50:49.770840,0.6920401057702465,0.1956853445263196,12,5,2,Mock Email Data
MEMBER_1284,member1284@example.com,subscribed,2025-06-10 16:50:49.770855,2025-09-30 16:50:49.770858,0.7763955027102102,0.45583248047288677,13,6,2,Mock Email Data
MEMBER_1285,member1285@example.com,unsubscribed,2025-01-26 16:50:49.770873,2025-12-02 16:50:49.770876,0.18897090306321052,0.10703188526383786,10,2,3,Mock Email Data
MEMBER_1286,member1286@example.com,subscribed,2025-06-13 16:50:49.770891,2025-12-05 16:50:49.770894,0.610508903531983,0.24715500984970698,3,11,2,Mock Email Data
MEMBER_1287,member1287@example.com,subscribed,2025-09-04 16:50:49.770910,2025-09-19 16:50:49.770913,0.14459881038694583,0.40867766027967567,9,4,4,Mock Email Data
MEMBER_1288,member1288@example.com,subscribed,2025-09-10 16:50:49.770928,2025-10-16 16:50:49.770931,0.813394801513953,0.049458610548605446,17,7,3,Mock Email Data
MEMBER_1289,member1289@example.com,unsubscribed,2025-09-02 16:50:49.770946,2025-11-16 16:50:49.770949,0.45157964944385215,0.18557292196779343,13,4,1,Mock Email Data
MEMBER_1290,member1290@example.com,subscribed,2025-07-30 16:50:49.770965,2025-09-26 16:50:49.770968,0.5261165179578324,0.2755112445859978,10,3,4,Mock Email Data
MEMBER_1291,member1291@example.com,subscribed,2025-08-15 16:50:49.770983,2025-09-24 16:50:49.770986,0.30154739535308783,0.06590135422341759,11,2,4,Mock Email Data
MEMBER_1292,member1292@example.com,subscribed,2025-09-23 16:50:49.771001,2025-11-04 16:50:49.771004,0.4955193938277032,0.5356380921627748,13,3,3,Mock Email Data
MEMBER_1293,member1293@example.com,subscribed,2025-10-09 16:50:49.771019,2025-11-03 16:50:49.771022,0.08598837890455206,0.23666456039077746,17,4,2,Mock Email Data
MEMBER_1294,member1294@example.com,subscribed,2025-02-19 16:50:49.771038,2025-10-15 16:50:49.771041,0.48813098137860184,0.02324944371023958,14,4,3,Mock Email Data
MEMBER_1295,member1295@example.com,subscribed,2025-09-03 16:50:49.771056,2025-10-08 16:50:49.771059,0.2093473431903616,0.6770960758627336,12,6,2,Mock Email Data
MEMBER_1296,member1296@example.com,subscribed,2025-06-30 16:50:49.771074,2025-11-18 16:50:49.771077,0.33766858602876243,0.33843597699734385,11,6,0,Mock Email Data
MEMBER_1297,member1297@example.com,subscribed,2025-05-20 16:50:49.771092,2025-10-15 16:50:49.771095,0.445923518585211,0.030527123755157388,7,2,2,Mock Email Data
MEMBER_1298,member1298@example.com,subscribed,2025-07-23 16:50:49.771111,2025-10-29 16:50:49.771113,0.4130935429813261,0.1386134329756573,9,6,1,Mock Email Data
MEMBER_1299,member1299@example.com,subscribed,2025-06-29 16:50:49.771129,2025-12-08 16:50:49.771132,0.7304724843534409,0.2581669424333705,9,3,2,Mock Email Data
MEMBER_1300,member1300@example.com,subscribed,2025-04-21 16:50:49.771147,2025-11-09 16:50:49.771150,0.3770576564126033,0.18973887344275595,11,8,2,Mock Email Data
MEMBER_1301,member1301@example.com,unsubscribed,2025-11-02 16:50:49.771165,2025-11-01 16:50:49.771168,0.4381198401730014,0.24875923746179177,12,9,3,Mock Email Data
MEMBER_1302,member1302@example.com,subscribed,2025-06-12 16:50:49.771184,2025-11-08 16:50:49.771187,0.5059265685938712,0.06867619906481036,12,5,1,Mock Email Data
MEMBER_1303,member1303@example.com,subscribed,2025-01-04 16:50:49.771202,2025-10-09 16:50:49.771205,0.24770921056394216,0.266575510537817,7,4,1,Mock Email Data
MEMBER_1304,member1304@example.com,unsubscribed,2025-01-12 16:50:49.771220,2025-11-03 16:50:49.771223,0.5922355274333255,0.24585843944609698,10,3,3,Mock Email Data
MEMBER_1305,member1305@example.com,subscribed,2025-09-11 16:50:49.771238,2025-11-30 16:50:49.771241,0.3997047346415912,0.1374452023737766,7,4,3,Mock Email Data
MEMBER_1306,member1306@example.com,subscribed,2025-08-22 16:50:49.771268,2025-11-02 16:50:49.771273,0.34244134278676125,0.17861419115473393,11,10,5,Mock Email Data
MEMBER_1307,member1307@example.com,unsubscribed,2025-01-26 16:50:49.771289,2025-11-02 16:50:49.771293,0.45170481070295493,0.07260679542934444,8,4,1,Mock Email Data
MEMBER_1308,member1308@example.com,unsubscribed,2025-08-02 16:50:49.771309,2025-10-31 16:50:49.771312,0.5586391683907314,0.06557914243197807,12,6,1,Mock Email Data
MEMBER_1309,member1309@example.com,subscribed,2025-04-30 16:50:49.771327,2025-09-11 16:50:49.771330,0.47137045247368337,0.2947832262780086,12,4,1,Mock Email Data
MEMBER_1310,member1310@example.com,unsubscribed,2025-03-04 16:50:49.771346,2025-11-21 16:50:49.771349,0.22175559498964548,0.22208102171345803,15,4,2,Mock Email Data
MEMBER_1311,member1311@example.com,subscribed,2025-01-28 16:50:49.771364,2025-11-21 16:50:49.771367,0.4306068208156464,0.0769140052586805,8,6,2,Mock Email Data
MEMBER_1312,member1312@example.com,unsubscribed,2025-09-26 16:50:49.771383,2025-11-19 16:50:49.771385,0.6158029351129312,0.017632658401279297,13,6,3,Mock Email Data
MEMBER_1313,member1313@example.com,subscribed,2025-02-02 16:50:49.771401,2025-09-28 16:50:49.771403,0.46891489542868575,0.11017029482892689,9,3,4,Mock Email Data
MEMBER_1314,member1314@example.com,unsubscribed,2025-10-28 16:50:49.771419,2025-09-28 16:50:49.771421,0.204323684910965,0.7294445378375519,11,0,1,Mock Email Data
MEMBER_1315,member1315@example.com,subscribed,2024-12-24 16:50:49.771437,2025-10-22 16:50:49.771440,0.40026696386336225,0.24261741835561673,7,6,0,Mock Email Data
MEMBER_1316,member1316@example.com,subscribed,2025-03-17 16:50:49.771455,2025-10-15 16:50:49.771458,0.1952820614403456,0.030979536467321187,11,2,3,Mock Email Data
MEMBER_1317,member1317@example.com,subscribed,2024-12-24 16:50:49.771473,2025-11-03 16:50:49.771476,0.1626270690243921,0.03357429065943451,12,3,2,Mock Email Data
MEMBER_1318,member1318@example.com,unsubscribed,2025-03-07 16:50:49.771491,2025-11-29 16:50:49.771494,0.053687546571349144,0.06260324622001226,12,4,3,Mock Email Data
MEMBER_1319,member1319@example.com,subscribed,2025-01-15 16:50:49.771510,2025-10-25 16:50:49.771513,0.07747338765027943,0.02603659208086338,10,5,2,Mock Email Data
MEMBER_1320,member1320@example.com,subscribed,2025-09-15 16:50:49.771528,2025-10-15 16:50:49.771531,0.3857559987036375,0.0757272164909756,9,4,2,Mock Email Data
MEMBER_1321,member1321@example.com,subscribed,2025-04-28 16:50:49.771546,2025-09-17 16:50:49.771549,0.3481096645324768,0.1252782815564142,9,4,2,Mock Email Data
MEMBER_1322,member1322@example.com,subscribed,2024-12-24 16:50:49.771564,2025-10-10 16:50:49.771567,0.8012337036900234,0.11916655418958186,12,3,1,Mock Email Data
MEMBER_1323,member1323@example.com,subscribed,2025-08-31 16:50:49.771583,2025-10-25 16:50:49.771586,0.20604778069780788,0.054838486883427524,18,9,1,Mock Email Data
MEMBER_1324,member1324@example.com,unsubscribed,2025-09-25 16:50:49.771601,2025-10-07 16:50:49.771604,0.51195476173005,0.15885329497698167,8,4,1,Mock Email Data
MEMBER_1325,member1325@example.com,subscribed,2025-04-12 16:50:49.771619,2025-10-02 16:50:49.771622,0.38665735365428344,0.0023920753352440136,9,3,2,Mock Email Data
MEMBER_1326,member1326@example.com,subscribed,2025-08-22 16:50:49.771637,2025-11-03 16:50:49.771640,0.2783719082380176,0.386063846902873,16,3,3,Mock Email Data
MEMBER_1327,member1327@example.com,subscribed,2025-03-26 16:50:49.771655,2025-10-29 16:50:49.771658,0.08479680385993506,0.05230706869171884,10,3,0,Mock Email Data
MEMBER_1328,member1328@example.com,unsubscribed,2025-08-09 16:50:49.771674,2025-11-16 16:50:49.771676,0.5455061192081495,0.07223156844527302,9,9,1,Mock Email Data
MEMBER_1329,member1329@example.com,subscribed,2025-09-24 16:50:49.771692,2025-10-11 16:50:49.771694,0.35465392321171035,0.018482666497181506,10,8,1,Mock Email Data
MEMBER_1330,member1330@example.com,subscribed,2025-05-29 16:50:49.771710,2025-10-09 16:50:49.771713,0.20758247717463132,0.3397664149249889,10,3,3,Mock Email Data
MEMBER_1331,member1331@example.com,subscribed,2025-02-05 16:50:49.771728,2025-10-24 16:50:49.771731,0.2488304320498194,0.14251977384630157,12,5,0,Mock Email Data
MEMBER_1332,member1332@example.com,subscribed,2025-11-07 16:50:49.771746,2025-10-29 16:50:49.771749,0.27417781908131217,0.14940964374435495,8,6,4,Mock Email Data
MEMBER_1333,member1333@example.com,subscribed,2025-02-18 16:50:49.771764,2025-10-26 16:50:49.771767,0.18646485813981595,0.3703164673223475,13,6,1,Mock Email Data
MEMBER_1334,member1334@example.com,subscribed,2025-03-21 16:50:49.771783,2025-10-04 16:50:49.771786,0.10759241457389468,0.09017475653886395,8,0,2,Mock Email Data
MEMBER_1335,member1335@example.com,subscribed,2025-09-11 16:50:49.771801,2025-11-12 16:50:49.771804,0.4727651643671197,0.3292475459355053,10,5,4,Mock Email Data
MEMBER_1336,member1336@example.com,subscribed,2025-03-10 16:50:49.771819,2025-11-08 16:50:49.771822,0.7819415439636137,0.15477713344707542,11,7,2,Mock Email Data
MEMBER_1337,member1337@example.com,unsubscribed,2025-06-10 16:50:49.771838,2025-12-07 16:50:49.771840,0.5402450208481441,0.15997158089656674,12,3,2,Mock Email Data
MEMBER_1338,member1338@example.com,subscribed,2025-07-14 16:50:49.771856,2025-09-17 16:50:49.771859,0.2520284744383661,0.13571591476277242,10,3,3,Mock Email Data
MEMBER_1339,member1339@example.com,subscribed,2025-07-16 16:50:49.771874,2025-09-11 16:50:49.771877,0.2948278571623961,0.025623353892419615,7,2,3,Mock Email Data
MEMBER_1340,member1340@example.com,subscribed,2025-05-13 16:50:49.771892,2025-10-05 16:50:49.771895,0.5408120614492052,0.018743777405584337,11,4,1,Mock Email Data
MEMBER_1341,member1341@example.com,subscribed,2025-03-08 16:50:49.771910,2025-11-10 16:50:49.771913,0.5183637314352134,0.283935459310698,11,5,4,Mock Email Data
MEMBER_1342,member1342@example.com,cleaned,2025-02-15 16:50:49.771928,2025-09-29 16:50:49.771931,0.17148130237719664,0.025938467817219417,7,7,3,Mock Email Data
MEMBER_1343,member1343@example.com,subscribed,2025-05-18 16:50:49.771947,2025-10-13 16:50:49.771949,0.42817439603171187,0.11520957449873104,12,5,4,Mock Email Data
MEMBER_1344,member1344@example.com,subscribed,2025-09-25 16:50:49.771965,2025-10-20 16:50:49.771968,0.49201636141126787,0.09848159281080938,9,7,2,Mock Email Data
MEMBER_1345,member1345@example.com,subscribed,2025-04-19 16:50:49.771983,2025-09-17 16:50:49.771986,0.24947273942581366,0.037272342006371355,12,7,1,Mock Email Data
MEMBER_1346,member1346@example.com,unsubscribed,2025-06-10 16:50:49.772001,2025-11-18 16:50:49.772004,0.5719926145785291,0.09634196992042175,10,5,1,Mock Email Data
MEMBER_1347,member1347@example.com,subscribed,2025-09-21 16:50:49.772019,2025-11-15 16:50:49.772022,0.11492697287037387,0.10362067671588054,6,4,4,Mock Email Data
MEMBER_1348,member1348@example.com,subscribed,2025-07-04 16:50:49.772037,2025-11-05 16:50:49.772040,0.2600416405173178,0.39716751824800717,10,1,6,Mock Email Data
MEMBER_1349,member1349@example.com,subscribed,2025-04-28 16:50:49.772055,2025-10-02 16:50:49.772058,0.22320555285119123,0.2758144128291245,14,8,2,Mock Email Data
MEMBER_1350,member1350@example.com,unsubscribed,2025-07-22 16:50:49.772073,2025-11-22 16:50:49.772076,0.6729388263494205,0.043331373746441824,9,6,1,Mock Email Data
MEMBER_1351,member1351@example.com,subscribed,2025-02-27 16:50:49.772091,2025-12-09 16:50:49.772094,0.3279718716944173,0.05590390824146291,12,4,4,Mock Email Data
MEMBER_1352,member1352@example.com,subscribed,2025-04-18 16:50:49.772110,2025-11-28 16:50:49.772113,0.21055150022748176,0.36523266138748384,5,2,1,Mock Email Data
MEMBER_1353,member1353@example.com,unsubscribed,2025-04-19 16:50:49.772128,2025-09-25 16:50:49.772131,0.7401682555884339,0.22688615794810438,11,4,6,Mock Email Data
MEMBER_1354,member1354@example.com,unsubscribed,2025-02-22 16:50:49.772146,2025-10-11 16:50:49.772149,0.5191276324680039,0.3255102361448354,16,4,2,Mock Email Data
MEMBER_1355,member1355@example.com,unsubscribed,2025-01-06 16:50:49.772165,2025-10-24 16:50:49.772168,0.5342459273382443,0.3496305759146508,14,7,0,Mock Email Data
MEMBER_1356,member1356@example.com,subscribed,2025-03-20 16:50:49.772183,2025-11-28 16:50:49.772186,0.26753801210650324,0.11512383192827494,9,4,5,Mock Email Data
MEMBER_1357,member1357@example.com,subscribed,2025-01-09 16:50:49.772201,2025-11-23 16:50:49.772204,0.3315257700531038,0.008532222261086547,13,10,2,Mock Email Data
MEMBER_1358,member1358@example.com,subscribed,2025-10-15 16:50:49.772219,2025-09-14 16:50:49.772222,0.13667189458052006,0.06403321828015601,13,8,5,Mock Email Data
MEMBER_1359,member1359@example.com,subscribed,2025-08-12 16:50:49.772238,2025-11-25 16:50:49.772241,0.21754602357311345,0.08469135632682538,11,5,2,Mock Email Data
MEMBER_1360,member1360@example.com,unsubscribed,2025-05-30 16:50:49.772256,2025-11-14 16:50:49.772259,0.15889032801800027,0.2281921933111792,9,2,2,Mock Email Data
MEMBER_1361,member1361@example.com,subscribed,2025-03-11 16:50:49.772274,2025-11-07 16:50:49.772277,0.3339969323891262,0.04287521143118866,7,6,4,Mock Email Data
MEMBER_1362,member1362@example.com,unsubscribed,2025-06-14 16:50:49.772292,2025-11-13 16:50:49.772295,0.5806195333413313,0.2854520635204732,12,5,1,Mock Email Data
MEMBER_1363,member1363@example.com,subscribed,2024-12-24 16:50:49.772310,2025-09-18 16:50:49.772313,0.772236497693634,0.15589552646275626,11,4,0,Mock Email Data
MEMBER_1364,member1364@example.com,subscribed,2025-08-19 16:50:49.772329,2025-11-03 16:50:49.772331,0.14128285030015564,0.27778480148568474,6,6,2,Mock Email Data
MEMBER_1365,member1365@example.com,subscribed,2025-03-10 16:50:49.772347,2025-11-08 16:50:49.772350,0.1563232989211508,0.1769430953824025,12,5,2,Mock Email Data
MEMBER_1366,member1366@example.com,subscribed,2025-08-23 16:50:49.772365,2025-10-08 16:50:49.772368,0.1966151678643324,0.3156250237924412,11,7,0,Mock Email Data
MEMBER_1367,member1367@example.com,subscribed,2025-04-01 16:50:49.772383,2025-09-12 16:50:49.772386,0.1468106664206308,0.014426942688771083,14,5,1,Mock Email Data
MEMBER_1368,member1368@example.com,subscribed,2024-12-24 16:50:49.772401,2025-10-15 16:50:49.772404,0.27466810851238804,0.05895732107072602,12,4,1,Mock Email Data
MEMBER_1369,member1369@example.com,unsubscribed,2025-04-19 16:50:49.772419,2025-11-25 16:50:49.772422,0.7598715515514102,0.03165911260662601,13,10,6,Mock Email Data
MEMBER_1370,member1370@example.com,subscribed,2025-07-06 16:50:49.772437,2025-10-17 16:50:49.772440,0.5105224805145743,0.028949981417155896,14,7,1,Mock Email Data
MEMBER_1371,member1371@example.com,subscribed,2025-01-25 16:50:49.772455,2025-09-25 16:50:49.772458,0.31517600022273934,0.027099161418145567,14,5,4,Mock Email Data
MEMBER_1372,member1372@example.com,subscribed,2025-09-25 16:50:49.772473,2025-09-27 16:50:49.772476,0.43998107013636856,0.11139569484062177,12,6,2,Mock Email Data
MEMBER_1373,member1373@example.com,unsubscribed,2025-09-20 16:50:49.772491,2025-11-01 16:50:49.772494,0.4317444536093549,0.6262009008951065,13,11,2,Mock Email Data
MEMBER_1374,member1374@example.com,subscribed,2025-08-05 16:50:49.772509,2025-10-04 16:50:49.772512,0.17363655799304475,0.20835230313054895,11,5,2,Mock Email Data
MEMBER_1375,member1375@example.com,subscribed,2025-07-06 16:50:49.772528,2025-09-27 16:50:49.772530,0.5389572395260792,0.038673387669675686,19,6,3,Mock Email Data
MEMBER_1376,member1376@example.com,subscribed,2025-02-22 16:50:49.772546,2025-11-27 16:50:49.772549,0.17196186011405087,0.08058827305404144,8,3,1,Mock Email Data
MEMBER_1377,member1377@example.com,subscribed,2025-08-21 16:50:49.772564,2025-09-30 16:50:49.772567,0.1221268724064169,0.10886276351911127,12,5,3,Mock Email Data
MEMBER_1378,member1378@example.com,subscribed,2025-05-24 16:50:49.772582,2025-11-17 16:50:49.772585,0.5297520538403162,0.12618503397264436,11,8,1,Mock Email Data
MEMBER_1379,member1379@example.com,subscribed,2025-09-08 16:50:49.772601,2025-09-23 16:50:49.772604,0.6786934646519267,0.07847132925823228,7,2,3,Mock Email Data
MEMBER_1380,member1380@example.com,subscribed,2025-11-08 16:50:49.772620,2025-12-08 16:50:49.772622,0.6339237476835231,0.10616707237985187,7,7,1,Mock Email Data
MEMBER_1381,member1381@example.com,unsubscribed,2025-05-25 16:50:49.772638,2025-11-13 16:50:49.772641,0.5888750063054949,0.004863940961958861,8,2,3,Mock Email Data
MEMBER_1382,member1382@example.com,cleaned,2025-02-19 16:50:49.772657,2025-11-08 16:50:49.772660,0.1296672180882447,0.11107406473871637,14,1,2,Mock Email Data
MEMBER_1383,member1383@example.com,subscribed,2025-02-08 16:50:49.772676,2025-09-29 16:50:49.772679,0.32480926136438565,0.42424324018762954,15,5,1,Mock Email Data
MEMBER_1384,member1384@example.com,subscribed,2025-04-12 16:50:49.772696,2025-11-12 16:50:49.772699,0.28229458764014387,0.18499310319615242,6,1,2,Mock Email Data
MEMBER_1385,member1385@example.com,subscribed,2025-10-07 16:50:49.772715,2025-12-09 16:50:49.772718,0.41471406192845445,0.12736328057166524,16,7,0,Mock Email Data
MEMBER_1386,member1386@example.com,subscribed,2025-01-24 16:50:49.772734,2025-10-16 16:50:49.772737,0.16124352336139314,0.19274101644869646,4,5,1,Mock Email Data
MEMBER_1387,member1387@example.com,unsubscribed,2025-05-22 16:50:49.772754,2025-11-21 16:50:49.772757,0.8996542139385936,0.1866059784301288,11,3,3,Mock Email Data
MEMBER_1388,member1388@example.com,subscribed,2025-11-08 16:50:49.772773,2025-11-28 16:50:49.772777,0.28021876550806696,0.24436159773819258,12,3,2,Mock Email Data
MEMBER_1389,member1389@example.com,subscribed,2025-03-02 16:50:49.772793,2025-11-05 16:50:49.772796,0.13191889469760146,0.20427586005478107,14,5,3,Mock Email Data
MEMBER_1390,member1390@example.com,unsubscribed,2025-07-05 16:50:49.772812,2025-09-19 16:50:49.772815,0.43229906558468983,0.14555306844080942,13,5,2,Mock Email Data
MEMBER_1391,member1391@example.com,subscribed,2025-08-09 16:50:49.772831,2025-11-15 16:50:49.772834,0.5882153075229346,0.09215716779237484,11,14,0,Mock Email Data
MEMBER_1392,member1392@example.com,subscribed,2025-02-13 16:50:49.772850,2025-10-31 16:50:49.772853,0.4191195391076191,0.16950715539956468,9,2,1,Mock Email Data
MEMBER_1393,member1393@example.com,subscribed,2025-07-27 16:50:49.772869,2025-10-08 16:50:49.772872,0.3520089177293561,0.1934052710040294,12,3,5,Mock Email Data
MEMBER_1394,member1394@example.com,cleaned,2025-04-07 16:50:49.772889,2025-09-27 16:50:49.772892,0.3603692363254121,0.08734511291682136,12,3,4,Mock Email Data
MEMBER_1395,member1395@example.com,cleaned,2025-04-16 16:50:49.772908,2025-10-11 16:50:49.772911,0.4299918488675657,0.040786241802018924,8,3,1,Mock Email Data
MEMBER_1396,member1396@example.com,subscribed,2024-12-26 16:50:49.772928,2025-09-15 16:50:49.772931,0.19914207877688006,0.20182985851827204,12,5,4,Mock Email Data
MEMBER_1397,member1397@example.com,subscribed,2025-02-23 16:50:49.772947,2025-11-18 16:50:49.772950,0.3812281462569377,0.11331895876946076,13,2,2,Mock Email Data
MEMBER_1398,member1398@example.com,subscribed,2025-06-17 16:50:49.772966,2025-11-01 16:50:49.772969,0.4544780940789292,0.026633189795806183,11,6,4,Mock Email Data
MEMBER_1399,member1399@example.com,subscribed,2025-08-10 16:50:49.772985,2025-10-04 16:50:49.773011,0.5849636989352387,0.16191109364928996,6,6,2,Mock Email Data
MEMBER_1400,member1400@example.com,subscribed,2025-09-29 16:50:49.773054,2025-10-18 16:50:49.773057,0.49359281425217755,0.08292081702339602,10,3,2,Mock Email Data
