customer_id,first_name,last_name,email,phone,lifecycle_stage,customer_status,total_revenue,region,signup_date,last_purchase_date,total_orders,average_order_value,source
CUST_1962,Michael,Garcia,michael.garcia@gmail.com,+1-911-592-1191,Marketing Qualified Lead,Active,176.09,North America,2024-08-28 16:50:40.345553,2025-10-26 16:50:40.345556,2,29.35,Mock Data
CUST_1963,Sarah,Martinez,sarah.martinez@outlook.com,+1-718-837-9521,Lead,Active,4.03,North America,2024-05-03 16:50:40.345628,2025-09-17 16:50:40.345631,6,1.01,Mock Data
CUST_1964,Lisa,Rodriguez,lisa.rodriguez@outlook.com,+1-803-597-3928,Marketing Qualified Lead,Active,51.92,Europe,2025-10-02 16:50:40.345695,2025-11-26 16:50:40.345698,8,7.42,Mock Data
CUST_1965,Michael,Smith,michael.smith@gmail.com,+1-963-845-6906,Lead,Active,157.94,Middle East & Africa,2025-10-05 16:50:40.345759,2025-06-15 16:50:40.345762,7,17.55,Mock Data
CUST_1966,Lisa,Miller,lisa.miller@company.com,+1-673-946-7852,Lead,Inactive,215.04,Europe,2024-05-10 16:50:40.345823,2025-10-08 16:50:40.345827,3,43.01,Mock Data
CUST_1967,John,Rodriguez,john.rodriguez@outlook.com,+1-573-151-8831,Marketing Qualified Lead,Inactive,87.97,Europe,2025-05-11 16:50:40.345890,2025-06-19 16:50:40.345893,3,43.98,Mock Data
CUST_1968,Maria,Johnson,maria.johnson@gmail.com,+1-658-942-6138,Marketing Qualified Lead,Active,78.56,North America,2025-09-04 16:50:40.345954,2025-11-18 16:50:40.345957,6,13.09,Mock Data
CUST_1969,Maria,Martinez,maria.martinez@outlook.com,+1-298-891-2517,Customer,Inactive,651.46,Latin America,2024-11-10 16:50:40.346019,2025-07-26 16:50:40.346022,3,81.43,Mock Data
CUST_1970,Michael,Williams,michael.williams@company.com,+1-820-378-3352,Customer,Active,79.11,Middle East & Africa,2024-04-29 16:50:40.346084,2025-07-23 16:50:40.346088,4,7.19,Mock Data
CUST_1971,Lisa,Johnson,lisa.johnson@yahoo.com,+1-201-992-2602,Customer,Active,3373.91,Europe,2024-04-05 16:50:40.346152,2025-10-09 16:50:40.346155,5,481.99,Mock Data
CUST_1972,David,Martinez,david.martinez@hotmail.com,+1-218-767-8101,Customer,Active,341.59,Latin America,2025-05-17 16:50:40.346219,2025-12-07 16:50:40.346222,3,42.7,Mock Data
CUST_1973,Sarah,Davis,sarah.davis@outlook.com,+1-844-142-1700,Lead,Inactive,10.39,Europe,2024-10-07 16:50:40.346286,2025-06-14 16:50:40.346289,4,1.04,Mock Data
CUST_1974,Jane,Johnson,jane.johnson@gmail.com,+1-766-834-9301,Lead,Inactive,3.66,Middle East & Africa,2024-05-25 16:50:40.346350,2025-07-19 16:50:40.346353,7,0.52,Mock Data
CUST_1975,Jane,Johnson,jane.johnson@yahoo.com,+1-686-744-2606,Customer,Inactive,114.25,Latin America,2025-04-18 16:50:40.346416,2025-12-05 16:50:40.346419,2,114.25,Mock Data
CUST_1976,Emma,Davis,emma.davis@outlook.com,+1-982-373-8375,Customer,Prospect,84.13,North America,2025-05-18 16:50:40.346481,2025-09-14 16:50:40.346485,10,16.83,Mock Data
CUST_1977,Michael,Williams,michael.williams@yahoo.com,+1-758-192-2316,Customer,Churned,333.96,Middle East & Africa,2025-05-28 16:50:40.346547,2025-08-12 16:50:40.346550,6,23.85,Mock Data
CUST_1978,Maria,Rodriguez,maria.rodriguez@hotmail.com,+1-335-564-8354,Marketing Qualified Lead,Inactive,10.65,Latin America,2024-06-19 16:50:40.346614,2025-11-02 16:50:40.346619,6,1.07,Mock Data
CUST_1979,David,Davis,david.davis@outlook.com,+1-665-620-3562,Lead,Inactive,26.37,Latin America,2024-09-19 16:50:40.346689,2025-09-08 16:50:40.346692,5,5.27,Mock Data
CUST_1980,Emma,Rodriguez,emma.rodriguez@hotmail.com,+1-535-845-2012,Lead,Active,146.87,Latin America,2025-03-07 16:50:40.346753,2025-10-26 16:50:40.346756,9,24.48,Mock Data
CUST_1981,Maria,Jones,maria.jones@yahoo.com,+1-371-205-8910,Sales Qualified Lead,Active,449.66,Latin America,2024-01-13 16:50:40.346816,2025-11-14 16:50:40.346819,5,89.93,Mock Data
CUST_1982,Chris,Brown,chris.brown@gmail.com,+1-840-413-6108,Marketing Qualified Lead,Churned,10.24,Asia Pacific,2025-06-06 16:50:40.346880,2025-11-26 16:50:40.346883,10,5.12,Mock Data
CUST_1983,David,Jones,david.jones@gmail.com,+1-836-896-7040,Sales Qualified Lead,Churned,49.95,Asia Pacific,2024-04-10 16:50:40.346942,2025-11-29 16:50:40.346945,3,24.97,Mock Data
CUST_1984,Lisa,Davis,lisa.davis@yahoo.com,+1-365-571-9569,Sales Qualified Lead,Active,45.84,Asia Pacific,2024-02-16 16:50:40.347005,2025-09-13 16:50:40.347009,2,7.64,Mock Data
CUST_1985,Robert,Smith,robert.smith@hotmail.com,+1-439-723-9698,Lead,Active,1785.01,Middle East & Africa,2024-01-29 16:50:40.347068,2025-08-07 16:50:40.347071,5,223.13,Mock Data
CUST_1986,Michael,Davis,michael.davis@yahoo.com,+1-814-219-2149,Sales Qualified Lead,Inactive,8.33,North America,2024-03-07 16:50:40.347130,2025-11-19 16:50:40.347133,4,1.67,Mock Data
CUST_1987,John,Martinez,john.martinez@outlook.com,+1-452-736-7261,Sales Qualified Lead,Active,18.72,Middle East & Africa,2025-06-09 16:50:40.347192,2025-11-03 16:50:40.347195,7,3.12,Mock Data
CUST_1988,Jane,Davis,jane.davis@outlook.com,+1-478-180-8293,Customer,Active,903.43,Latin America,2025-08-28 16:50:40.347256,2025-08-06 16:50:40.347260,7,301.14,Mock Data
CUST_1989,David,Rodriguez,david.rodriguez@hotmail.com,+1-420-238-2397,Lead,Prospect,45.12,North America,2024-07-15 16:50:40.347330,2025-09-07 16:50:40.347334,5,9.02,Mock Data
CUST_1990,Chris,Martinez,chris.martinez@yahoo.com,+1-816-169-2554,Customer,Active,146.22,Middle East & Africa,2024-05-02 16:50:40.347402,2025-10-23 16:50:40.347405,8,24.37,Mock Data
CUST_1991,Jane,Johnson,jane.johnson@hotmail.com,+1-958-245-7599,Lead,Active,34.87,Europe,2025-05-17 16:50:40.347468,2025-08-27 16:50:40.347471,7,34.87,Mock Data
CUST_1992,Emma,Smith,emma.smith@company.com,+1-535-726-2445,Lead,Active,8.61,Middle East & Africa,2025-11-06 16:50:40.347533,2025-06-24 16:50:40.347536,7,2.15,Mock Data
CUST_1993,Maria,Davis,maria.davis@yahoo.com,+1-832-233-3622,Sales Qualified Lead,Prospect,96.2,Europe,2024-09-16 16:50:40.347597,2025-06-16 16:50:40.347600,8,16.03,Mock Data
CUST_1994,Lisa,Jones,lisa.jones@hotmail.com,+1-622-390-5588,Customer,Active,270.1,North America,2024-03-20 16:50:40.347661,2025-08-23 16:50:40.347664,7,27.01,Mock Data
CUST_1995,Emma,Jones,emma.jones@gmail.com,+1-618-114-7080,Customer,Churned,1132.02,Asia Pacific,2025-06-09 16:50:40.347725,2025-07-22 16:50:40.347728,9,161.72,Mock Data
CUST_1996,John,Davis,john.davis@hotmail.com,+1-867-180-7649,Sales Qualified Lead,Inactive,5.66,Middle East & Africa,2025-05-27 16:50:40.347790,2025-10-20 16:50:40.347793,3,0.71,Mock Data
CUST_1997,David,Rodriguez,david.rodriguez@company.com,+1-256-442-9118,Customer,Active,476.37,Asia Pacific,2025-06-26 16:50:40.347854,2025-11-28 16:50:40.347857,12,95.27,Mock Data
CUST_1998,Maria,Miller,maria.miller@company.com,+1-822-542-4756,Sales Qualified Lead,Active,14.62,North America,2024-03-10 16:50:40.347921,2025-07-27 16:50:40.347924,8,2.09,Mock Data
CUST_1999,Jane,Martinez,jane.martinez@outlook.com,+1-495-424-8633,Lead,Active,106.27,Middle East & Africa,2024-05-28 16:50:40.347985,2025-07-30 16:50:40.347988,3,17.71,Mock Data
CUST_2000,Emma,Rodriguez,emma.rodriguez@outlook.com,+1-495-553-4954,Marketing Qualified Lead,Active,22.08,North America,2025-06-09 16:50:40.348050,2025-11-23 16:50:40.348053,10,2.76,Mock Data
CUST_2001,Robert,Smith,robert.smith@gmail.com,+1-440-733-6336,Customer,Active,1876.85,Middle East & Africa,2024-03-17 16:50:40.348114,2025-11-19 16:50:40.348117,3,312.81,Mock Data
CUST_2002,Robert,Rodriguez,robert.rodriguez@yahoo.com,+1-837-986-2895,Customer,Churned,206.08,Asia Pacific,2025-02-26 16:50:40.348179,2025-09-19 16:50:40.348182,5,25.76,Mock Data
CUST_2003,Chris,Davis,chris.davis@gmail.com,+1-726-358-8977,Lead,Inactive,54.7,Latin America,2025-09-04 16:50:40.348243,2025-08-10 16:50:40.348246,6,10.94,Mock Data
CUST_2004,Emma,Davis,emma.davis@outlook.com,+1-874-500-8170,Marketing Qualified Lead,Churned,11.04,Asia Pacific,2024-03-10 16:50:40.348306,2025-11-24 16:50:40.348309,8,2.21,Mock Data
CUST_2005,Maria,Rodriguez,maria.rodriguez@gmail.com,+1-271-500-5216,Lead,Churned,101.25,North America,2025-04-18 16:50:40.348370,2025-07-24 16:50:40.348373,5,25.31,Mock Data
CUST_2006,Sarah,Miller,sarah.miller@hotmail.com,+1-325-687-4040,Lead,Active,4.85,Middle East & Africa,2025-10-14 16:50:40.348433,2025-09-02 16:50:40.348437,5,0.81,Mock Data
CUST_2007,Jane,Johnson,jane.johnson@company.com,+1-550-438-8813,Customer,Inactive,348.65,Europe,2024-03-28 16:50:40.348497,2025-07-19 16:50:40.348500,3,87.16,Mock Data
CUST_2008,Robert,Jones,robert.jones@yahoo.com,+1-579-379-9847,Lead,Active,13.33,North America,2025-04-29 16:50:40.348559,2025-12-06 16:50:40.348562,5,2.67,Mock Data
CUST_2009,John,Jones,john.jones@yahoo.com,+1-628-270-6368,Customer,Active,26.55,Middle East & Africa,2024-03-21 16:50:40.348621,2025-07-01 16:50:40.348624,8,4.42,Mock Data
CUST_2010,Maria,Jones,maria.jones@company.com,+1-936-168-8263,Marketing Qualified Lead,Churned,169.0,North America,2025-01-18 16:50:40.348684,2025-10-13 16:50:40.348687,8,42.25,Mock Data
CUST_2011,Jane,Rodriguez,jane.rodriguez@company.com,+1-270-817-2000,Lead,Active,131.25,Europe,2023-12-18 16:50:40.348747,2025-08-31 16:50:40.348750,7,16.41,Mock Data
CUST_2012,Chris,Smith,chris.smith@company.com,+1-342-366-7917,Marketing Qualified Lead,Active,243.38,Middle East & Africa,2024-05-07 16:50:40.348809,2025-08-18 16:50:40.348812,9,48.68,Mock Data
CUST_2013,Jane,Miller,jane.miller@hotmail.com,+1-901-503-5952,Marketing Qualified Lead,Inactive,387.97,Latin America,2024-08-19 16:50:40.348871,2025-09-30 16:50:40.348874,7,129.32,Mock Data
CUST_2014,Sarah,Williams,sarah.williams@company.com,+1-735-149-9084,Customer,Churned,5810.72,Asia Pacific,2024-04-25 16:50:40.348934,2025-06-28 16:50:40.348937,3,968.45,Mock Data
CUST_2015,David,Jones,david.jones@yahoo.com,+1-407-438-6991,Customer,Active,298.93,North America,2024-07-17 16:50:40.348996,2025-11-06 16:50:40.348999,11,49.82,Mock Data
CUST_2016,Emma,Brown,emma.brown@gmail.com,+1-591-420-6361,Marketing Qualified Lead,Active,84.38,Asia Pacific,2025-04-09 16:50:40.349059,2025-11-19 16:50:40.349062,8,10.55,Mock Data
CUST_2017,Robert,Johnson,robert.johnson@outlook.com,+1-463-597-6015,Customer,Active,873.44,Middle East & Africa,2024-03-26 16:50:40.349121,2025-09-19 16:50:40.349124,7,218.36,Mock Data
CUST_2018,Maria,Davis,maria.davis@yahoo.com,+1-253-417-9162,Lead,Inactive,64.59,Middle East & Africa,2025-03-22 16:50:40.349189,2025-07-28 16:50:40.349192,4,12.92,Mock Data
CUST_2019,Maria,Johnson,maria.johnson@gmail.com,+1-752-640-5270,Marketing Qualified Lead,Active,10.51,North America,2024-12-29 16:50:40.349251,2025-09-07 16:50:40.349254,6,2.1,Mock Data
CUST_2020,Robert,Davis,robert.davis@hotmail.com,+1-429-840-5398,Customer,Active,363.1,Latin America,2025-03-19 16:50:40.349320,2025-11-05 16:50:40.349325,4,90.78,Mock Data
CUST_2021,John,Smith,john.smith@outlook.com,+1-293-695-2936,Sales Qualified Lead,Inactive,657.66,Europe,2025-02-18 16:50:40.349392,2025-11-26 16:50:40.349396,2,219.22,Mock Data
CUST_2022,Sarah,Rodriguez,sarah.rodriguez@yahoo.com,+1-933-878-8761,Lead,Prospect,25.05,Middle East & Africa,2024-05-31 16:50:40.349458,2025-07-12 16:50:40.349461,7,6.26,Mock Data
CUST_2023,David,Williams,david.williams@gmail.com,+1-721-747-4779,Customer,Active,462.37,Middle East & Africa,2024-03-30 16:50:40.349522,2025-11-01 16:50:40.349525,7,42.03,Mock Data
CUST_2024,Lisa,Davis,lisa.davis@gmail.com,+1-969-363-1888,Lead,Active,1.02,Latin America,2024-02-02 16:50:40.349586,2025-11-13 16:50:40.349589,3,0.15,Mock Data
CUST_2025,Maria,Miller,maria.miller@company.com,+1-783-415-4959,Sales Qualified Lead,Inactive,5.93,Asia Pacific,2025-05-26 16:50:40.349650,2025-08-10 16:50:40.349653,5,1.98,Mock Data
CUST_2026,Chris,Smith,chris.smith@outlook.com,+1-365-330-1249,Sales Qualified Lead,Active,487.48,Latin America,2024-10-03 16:50:40.349713,2025-10-28 16:50:40.349716,1,48.75,Mock Data
CUST_2027,Emma,Rodriguez,emma.rodriguez@gmail.com,+1-876-546-8313,Lead,Active,45.06,Latin America,2024-06-29 16:50:40.349776,2025-11-18 16:50:40.349779,3,7.51,Mock Data
CUST_2028,Maria,Davis,maria.davis@outlook.com,+1-498-275-9018,Sales Qualified Lead,Active,284.05,Asia Pacific,2025-02-01 16:50:40.349838,2025-07-16 16:50:40.349841,4,47.34,Mock Data
CUST_2029,Robert,Martinez,robert.martinez@outlook.com,+1-383-716-1008,Customer,Active,101.91,North America,2025-07-05 16:50:40.349900,2025-09-14 16:50:40.349904,8,16.98,Mock Data
CUST_2030,Lisa,Smith,lisa.smith@outlook.com,+1-305-915-7803,Customer,Inactive,236.41,Latin America,2025-07-29 16:50:40.349964,2025-06-29 16:50:40.349967,7,39.4,Mock Data
CUST_2031,Lisa,Davis,lisa.davis@yahoo.com,+1-888-891-5846,Lead,Inactive,27.43,Asia Pacific,2024-10-27 16:50:40.350026,2025-10-06 16:50:40.350029,6,3.43,Mock Data
CUST_2032,Jane,Rodriguez,jane.rodriguez@gmail.com,+1-614-590-7059,Lead,Inactive,170.21,Latin America,2025-09-10 16:50:40.350089,2025-07-23 16:50:40.350092,9,28.37,Mock Data
CUST_2033,Robert,Smith,robert.smith@company.com,+1-300-367-5626,Marketing Qualified Lead,Inactive,2.7,North America,2024-08-06 16:50:40.350152,2025-11-12 16:50:40.350155,8,0.45,Mock Data
CUST_2034,Lisa,Miller,lisa.miller@company.com,+1-440-751-9061,Customer,Active,15.78,Middle East & Africa,2025-05-05 16:50:40.350215,2025-07-30 16:50:40.350218,4,2.63,Mock Data
CUST_2035,Maria,Jones,maria.jones@hotmail.com,+1-521-594-3183,Customer,Active,1293.9,Middle East & Africa,2025-06-16 16:50:40.350279,2025-06-21 16:50:40.350282,4,323.47,Mock Data
CUST_2036,Michael,Jones,michael.jones@outlook.com,+1-204-196-3295,Marketing Qualified Lead,Active,7.42,North America,2024-01-23 16:50:40.350342,2025-06-19 16:50:40.350345,1,0.93,Mock Data
CUST_2037,Maria,Davis,maria.davis@gmail.com,+1-838-830-4551,Marketing Qualified Lead,Active,797.75,North America,2025-03-17 16:50:40.350406,2025-07-14 16:50:40.350409,3,159.55,Mock Data
CUST_2038,Michael,Brown,michael.brown@hotmail.com,+1-211-650-8564,Evangelist,Prospect,1534.87,Latin America,2025-04-30 16:50:40.350470,2025-07-13 16:50:40.350473,5,767.44,Mock Data
CUST_2039,Michael,Rodriguez,michael.rodriguez@company.com,+1-777-663-8164,Sales Qualified Lead,Active,38.17,Europe,2025-07-18 16:50:40.350533,2025-07-04 16:50:40.350536,8,9.54,Mock Data
CUST_2040,Robert,Johnson,robert.johnson@outlook.com,+1-866-357-6727,Marketing Qualified Lead,Active,8.36,Asia Pacific,2025-05-04 16:50:40.350596,2025-11-30 16:50:40.350599,7,0.93,Mock Data
CUST_2041,Sarah,Brown,sarah.brown@company.com,+1-252-418-5278,Sales Qualified Lead,Active,46.52,North America,2024-07-31 16:50:40.350659,2025-11-19 16:50:40.350662,7,11.63,Mock Data
CUST_2042,Chris,Miller,chris.miller@hotmail.com,+1-824-552-9191,Marketing Qualified Lead,Churned,177.95,North America,2024-06-13 16:50:40.350721,2025-11-06 16:50:40.350724,1,29.66,Mock Data
CUST_2043,Sarah,Miller,sarah.miller@hotmail.com,+1-652-943-8523,Marketing Qualified Lead,Active,2.65,Middle East & Africa,2025-06-07 16:50:40.350785,2025-12-06 16:50:40.350788,9,0.44,Mock Data
CUST_2044,Emma,Davis,emma.davis@hotmail.com,+1-946-296-7573,Lead,Inactive,0.77,Europe,2024-12-04 16:50:40.350848,2025-08-15 16:50:40.350851,8,0.15,Mock Data
CUST_2045,Maria,Rodriguez,maria.rodriguez@hotmail.com,+1-736-439-5071,Lead,Active,867.64,Asia Pacific,2024-03-02 16:50:40.350911,2025-11-06 16:50:40.350914,4,216.91,Mock Data
CUST_2046,Michael,Davis,michael.davis@hotmail.com,+1-666-381-3808,Lead,Active,326.5,North America,2024-04-24 16:50:40.350973,2025-12-01 16:50:40.350976,6,54.42,Mock Data
CUST_2047,Maria,Martinez,maria.martinez@gmail.com,+1-818-349-7463,Customer,Active,848.39,Europe,2024-12-07 16:50:40.351035,2025-07-06 16:50:40.351038,5,141.4,Mock Data
CUST_2048,Michael,Rodriguez,michael.rodriguez@yahoo.com,+1-780-838-5304,Lead,Active,37.98,Asia Pacific,2025-07-23 16:50:40.351112,2025-08-28 16:50:40.351115,8,18.99,Mock Data
CUST_2049,Emma,Davis,emma.davis@company.com,+1-614-303-2644,Customer,Active,90.57,Latin America,2025-06-10 16:50:40.351178,2025-09-29 16:50:40.351181,3,12.94,Mock Data
CUST_2050,Chris,Martinez,chris.martinez@yahoo.com,+1-553-219-2337,Lead,Churned,13.11,North America,2024-07-15 16:50:40.351243,2025-09-24 16:50:40.351246,6,1.64,Mock Data
CUST_2051,Lisa,Davis,lisa.davis@gmail.com,+1-338-817-4741,Marketing Qualified Lead,Churned,290.63,Middle East & Africa,2025-10-28 16:50:40.351307,2025-10-04 16:50:40.351310,3,58.13,Mock Data
CUST_2052,Michael,Rodriguez,michael.rodriguez@outlook.com,+1-461-452-4316,Sales Qualified Lead,Churned,19.78,Europe,2025-07-09 16:50:40.351369,2025-12-03 16:50:40.351372,5,3.96,Mock Data
CUST_2053,Chris,Miller,chris.miller@gmail.com,+1-562-446-4321,Customer,Churned,498.66,Middle East & Africa,2025-09-22 16:50:40.351434,2025-10-29 16:50:40.351437,8,62.33,Mock Data
CUST_2054,Jane,Smith,jane.smith@company.com,+1-202-330-1980,Customer,Active,6123.3,Asia Pacific,2025-01-18 16:50:40.351496,2025-10-09 16:50:40.351499,9,556.66,Mock Data
CUST_2055,John,Jones,john.jones@hotmail.com,+1-589-476-6658,Sales Qualified Lead,Active,34.14,Middle East & Africa,2025-05-27 16:50:40.351559,2025-09-16 16:50:40.351562,2,6.83,Mock Data
CUST_2056,Lisa,Martinez,lisa.martinez@outlook.com,+1-671-616-9481,Sales Qualified Lead,Active,41.96,North America,2024-04-07 16:50:40.351622,2025-11-25 16:50:40.351625,3,6.99,Mock Data
CUST_2057,John,Miller,john.miller@yahoo.com,+1-282-508-9171,Lead,Prospect,79.41,Latin America,2024-06-26 16:50:40.351684,2025-07-21 16:50:40.351687,3,26.47,Mock Data
CUST_2058,Jane,Martinez,jane.martinez@gmail.com,+1-782-774-6800,Customer,Prospect,1096.26,Asia Pacific,2024-09-11 16:50:40.351746,2025-08-18 16:50:40.351750,7,156.61,Mock Data
CUST_2059,John,Williams,john.williams@gmail.com,+1-954-142-6731,Customer,Inactive,128.63,Europe,2025-02-07 16:50:40.351809,2025-10-21 16:50:40.351812,7,32.16,Mock Data
CUST_2060,Robert,Martinez,robert.martinez@company.com,+1-503-853-2825,Evangelist,Active,2265.99,Europe,2024-07-05 16:50:40.351872,2025-10-31 16:50:40.351875,5,377.66,Mock Data
CUST_2061,Robert,Smith,robert.smith@gmail.com,+1-826-561-9513,Sales Qualified Lead,Active,3.59,Middle East & Africa,2024-10-26 16:50:40.351936,2025-07-20 16:50:40.351939,4,0.51,Mock Data
CUST_2062,Emma,Davis,emma.davis@hotmail.com,+1-606-774-7407,Customer,Churned,992.14,Asia Pacific,2024-01-05 16:50:40.351998,2025-08-13 16:50:40.352002,7,248.04,Mock Data
CUST_2063,David,Williams,david.williams@hotmail.com,+1-657-574-7895,Customer,Active,396.96,Latin America,2025-04-11 16:50:40.352061,2025-07-19 16:50:40.352064,7,44.11,Mock Data
CUST_2064,Maria,Martinez,maria.martinez@gmail.com,+1-720-904-6869,Lead,Active,22.73,Middle East & Africa,2025-08-19 16:50:40.352125,2025-07-14 16:50:40.352128,5,1.89,Mock Data
CUST_2065,David,Martinez,david.martinez@gmail.com,+1-727-365-6471,Customer,Churned,623.83,Latin America,2024-07-01 16:50:40.352185,2025-11-14 16:50:40.352188,3,124.77,Mock Data
CUST_2066,Lisa,Miller,lisa.miller@yahoo.com,+1-738-955-2822,Evangelist,Churned,238.59,Latin America,2024-06-12 16:50:40.352246,2025-11-13 16:50:40.352249,8,26.51,Mock Data
CUST_2067,Robert,Miller,robert.miller@gmail.com,+1-994-555-5366,Marketing Qualified Lead,Active,125.49,Europe,2024-08-01 16:50:40.352307,2025-11-23 16:50:40.352310,8,17.93,Mock Data
CUST_2068,Chris,Garcia,chris.garcia@outlook.com,+1-304-430-2268,Marketing Qualified Lead,Active,2.77,Asia Pacific,2024-07-21 16:50:40.352367,2025-08-29 16:50:40.352370,6,0.55,Mock Data
CUST_2069,Michael,Johnson,michael.johnson@outlook.com,+1-560-207-4435,Sales Qualified Lead,Active,39.38,Europe,2024-10-08 16:50:40.352428,2025-09-05 16:50:40.352431,3,4.92,Mock Data
CUST_2070,John,Smith,john.smith@company.com,+1-345-392-3307,Sales Qualified Lead,Inactive,22.74,North America,2025-07-05 16:50:40.352492,2025-07-11 16:50:40.352495,4,3.25,Mock Data
CUST_2071,Michael,Jones,michael.jones@company.com,+1-760-815-8547,Customer,Prospect,139.52,Europe,2024-05-08 16:50:40.352553,2025-07-11 16:50:40.352556,4,27.9,Mock Data
CUST_2072,John,Davis,john.davis@hotmail.com,+1-529-954-5713,Lead,Churned,405.31,North America,2024-10-22 16:50:40.352617,2025-07-30 16:50:40.352620,5,57.9,Mock Data
CUST_2073,Emma,Brown,emma.brown@gmail.com,+1-647-598-8300,Customer,Active,71.63,North America,2024-01-27 16:50:40.352680,2025-06-27 16:50:40.352683,5,8.95,Mock Data
CUST_2074,Chris,Miller,chris.miller@hotmail.com,+1-623-227-4597,Sales Qualified Lead,Inactive,71.46,Europe,2024-04-20 16:50:40.352741,2025-11-21 16:50:40.352744,4,11.91,Mock Data
CUST_2075,Lisa,Johnson,lisa.johnson@gmail.com,+1-756-647-5720,Customer,Active,506.32,Europe,2025-04-26 16:50:40.352802,2025-07-19 16:50:40.352805,7,56.26,Mock Data
CUST_2076,Emma,Johnson,emma.johnson@outlook.com,+1-585-413-2297,Marketing Qualified Lead,Active,87.73,North America,2024-04-21 16:50:40.352863,2025-10-21 16:50:40.352866,6,14.62,Mock Data
CUST_2077,Michael,Johnson,michael.johnson@gmail.com,+1-279-827-4818,Customer,Churned,207.66,Middle East & Africa,2025-07-02 16:50:40.352924,2025-11-18 16:50:40.352927,10,29.67,Mock Data
CUST_2078,John,Smith,john.smith@hotmail.com,+1-552-386-5380,Lead,Inactive,5.53,Latin America,2024-01-04 16:50:40.352985,2025-09-29 16:50:40.352988,7,1.11,Mock Data
CUST_2079,David,Smith,david.smith@hotmail.com,+1-753-631-2309,Lead,Active,129.82,Europe,2024-04-15 16:50:40.353046,2025-07-04 16:50:40.353067,5,21.64,Mock Data
CUST_2080,Maria,Garcia,maria.garcia@gmail.com,+1-542-567-7308,Marketing Qualified Lead,Inactive,22.83,North America,2023-12-21 16:50:40.353140,2025-11-03 16:50:40.353143,12,4.57,Mock Data
CUST_2081,Jane,Smith,jane.smith@gmail.com,+1-450-401-1407,Lead,Inactive,2173.88,Latin America,2024-12-13 16:50:40.353206,2025-11-22 16:50:40.353210,7,181.16,Mock Data
CUST_2082,Chris,Martinez,chris.martinez@outlook.com,+1-746-234-9379,Customer,Active,571.86,North America,2025-01-13 16:50:40.353273,2025-07-10 16:50:40.353276,6,190.62,Mock Data
CUST_2083,Chris,Johnson,chris.johnson@gmail.com,+1-585-929-2074,Lead,Active,17.8,Latin America,2024-02-20 16:50:40.353337,2025-08-11 16:50:40.353340,3,5.93,Mock Data
CUST_2084,Michael,Johnson,michael.johnson@gmail.com,+1-484-447-4478,Marketing Qualified Lead,Inactive,80.48,North America,2024-07-09 16:50:40.353400,2025-12-01 16:50:40.353403,3,16.1,Mock Data
CUST_2085,Sarah,Jones,sarah.jones@company.com,+1-579-665-2699,Lead,Active,55.81,Middle East & Africa,2025-04-24 16:50:40.353464,2025-11-11 16:50:40.353467,9,6.98,Mock Data
CUST_2086,Emma,Williams,emma.williams@yahoo.com,+1-209-549-2096,Marketing Qualified Lead,Active,161.1,Middle East & Africa,2025-07-04 16:50:40.353530,2025-08-15 16:50:40.353533,7,26.85,Mock Data
CUST_2087,David,Brown,david.brown@gmail.com,+1-496-744-8779,Lead,Prospect,1028.12,Latin America,2024-12-04 16:50:40.353594,2025-07-11 16:50:40.353597,7,146.87,Mock Data
CUST_2088,David,Brown,david.brown@outlook.com,+1-452-841-1038,Lead,Prospect,120.97,Europe,2024-07-15 16:50:40.353655,2025-08-03 16:50:40.353658,2,30.24,Mock Data
CUST_2089,David,Smith,david.smith@outlook.com,+1-329-560-1141,Evangelist,Churned,366.57,Latin America,2025-10-06 16:50:40.353717,2025-11-06 16:50:40.353720,4,52.37,Mock Data
CUST_2090,Michael,Rodriguez,michael.rodriguez@company.com,+1-988-345-9270,Lead,Inactive,12.95,North America,2025-03-16 16:50:40.353779,2025-09-15 16:50:40.353782,7,2.16,Mock Data
CUST_2091,John,Martinez,john.martinez@hotmail.com,+1-317-154-9078,Lead,Churned,448.0,Europe,2024-07-15 16:50:40.353841,2025-11-30 16:50:40.353844,8,89.6,Mock Data
CUST_2092,David,Davis,david.davis@yahoo.com,+1-664-842-3683,Customer,Churned,515.36,North America,2024-09-21 16:50:40.353902,2025-10-31 16:50:40.353905,6,171.79,Mock Data
CUST_2093,Maria,Brown,maria.brown@gmail.com,+1-409-607-5467,Marketing Qualified Lead,Active,1644.04,Middle East & Africa,2024-02-09 16:50:40.353963,2025-10-12 16:50:40.353966,4,411.01,Mock Data
CUST_2094,Robert,Williams,robert.williams@gmail.com,+1-852-393-9317,Sales Qualified Lead,Active,6190.64,Middle East & Africa,2024-07-27 16:50:40.354024,2025-10-03 16:50:40.354027,4,1031.77,Mock Data
CUST_2095,Jane,Miller,jane.miller@gmail.com,+1-499-474-4627,Lead,Active,11012.45,North America,2024-07-19 16:50:40.354086,2025-06-14 16:50:40.354089,2,2753.11,Mock Data
CUST_2096,John,Martinez,john.martinez@gmail.com,+1-604-351-3276,Customer,Prospect,40.75,Asia Pacific,2024-10-10 16:50:40.354148,2025-08-13 16:50:40.354151,5,8.15,Mock Data
CUST_2097,Jane,Williams,jane.williams@company.com,+1-331-942-7182,Customer,Active,5419.34,Middle East & Africa,2025-03-25 16:50:40.354209,2025-09-06 16:50:40.354212,7,602.15,Mock Data
