customer_id,email,name,total_charges,charge_count,average_charge,currency,first_charge_date,last_charge_date,source
PAY_CUST_0916,customer916@example.com,Customer 916,14.55,5,26.32,USD,2025-10-12 16:50:49.723455,2025-11-29 16:50:49.723458,Mock Payment Data
PAY_CUST_0917,customer917@example.com,Customer 917,41.33,3,75.44,USD,2025-05-20 16:50:49.723464,2025-11-22 16:50:49.723466,Mock Payment Data
PAY_CUST_0918,customer918@example.com,Customer 918,6.71,4,46.13,USD,2025-02-02 16:50:49.723472,2025-11-23 16:50:49.723474,Mock Payment Data
PAY_CUST_0919,customer919@example.com,Customer 919,281.31,5,170.1,USD,2025-06-05 16:50:49.723480,2025-11-16 16:50:49.723482,Mock Payment Data
PAY_CUST_0920,customer920@example.com,Customer 920,30.25,5,61.46,USD,2025-02-17 16:50:49.723488,2025-11-22 16:50:49.723491,Mock Payment Data
PAY_CUST_0921,customer921@example.com,Customer 921,31.07,3,54.0,USD,2025-01-14 16:50:49.723497,2025-11-15 16:50:49.723499,Mock Payment Data
PAY_CUST_0922,customer922@example.com,Customer 922,149.56,3,35.69,USD,2025-03-20 16:50:49.723505,2025-12-05 16:50:49.723508,Mock Payment Data
PAY_CUST_0923,customer923@example.com,Customer 923,26.62,5,224.89,USD,2025-04-20 16:50:49.723513,2025-11-17 16:50:49.723516,Mock Payment Data
PAY_CUST_0924,customer924@example.com,Customer 924,203.52,3,15.62,USD,2025-06-29 16:50:49.723521,2025-12-06 16:50:49.723524,Mock Payment Data
PAY_CUST_0925,customer925@example.com,Customer 925,48.13,3,205.04,USD,2025-01-21 16:50:49.723530,2025-11-28 16:50:49.723532,Mock Payment Data
PAY_CUST_0926,customer926@example.com,Customer 926,147.12,4,26.93,USD,2025-03-14 16:50:49.723538,2025-11-14 16:50:49.723540,Mock Payment Data
PAY_CUST_0927,customer927@example.com,Customer 927,25.63,2,22.61,USD,2025-07-21 16:50:49.723546,2025-11-29 16:50:49.723549,Mock Payment Data
PAY_CUST_0928,customer928@example.com,Customer 928,44.09,6,34.47,USD,2025-03-02 16:50:49.723554,2025-12-02 16:50:49.723557,Mock Payment Data
PAY_CUST_0929,customer929@example.com,Customer 929,210.99,2,23.03,USD,2025-09-01 16:50:49.723563,2025-12-02 16:50:49.723565,Mock Payment Data
PAY_CUST_0930,customer930@example.com,Customer 930,736.38,5,73.11,USD,2025-08-01 16:50:49.723571,2025-12-09 16:50:49.723573,Mock Payment Data
PAY_CUST_0931,customer931@example.com,Customer 931,26.38,7,29.08,USD,2025-07-18 16:50:49.723579,2025-11-30 16:50:49.723581,Mock Payment Data
PAY_CUST_0932,customer932@example.com,Customer 932,118.63,2,66.48,USD,2024-12-12 16:50:49.723587,2025-12-07 16:50:49.723590,Mock Payment Data
PAY_CUST_0933,customer933@example.com,Customer 933,276.68,4,17.07,USD,2025-09-18 16:50:49.723595,2025-11-24 16:50:49.723598,Mock Payment Data
PAY_CUST_0934,customer934@example.com,Customer 934,27.13,9,130.17,USD,2025-06-19 16:50:49.723604,2025-11-17 16:50:49.723606,Mock Payment Data
PAY_CUST_0935,customer935@example.com,Customer 935,228.8,4,59.76,USD,2025-09-28 16:50:49.723612,2025-12-01 16:50:49.723614,Mock Payment Data
PAY_CUST_0936,customer936@example.com,Customer 936,107.88,5,19.86,USD,2025-08-22 16:50:49.723620,2025-11-27 16:50:49.723623,Mock Payment Data
PAY_CUST_0937,customer937@example.com,Customer 937,352.89,5,126.2,USD,2025-03-28 16:50:49.723628,2025-11-23 16:50:49.723631,Mock Payment Data
PAY_CUST_0938,customer938@example.com,Customer 938,115.13,1,65.76,USD,2025-05-19 16:50:49.723637,2025-11-14 16:50:49.723639,Mock Payment Data
PAY_CUST_0939,customer939@example.com,Customer 939,472.42,2,149.22,USD,2025-01-03 16:50:49.723645,2025-12-08 16:50:49.723647,Mock Payment Data
PAY_CUST_0940,customer940@example.com,Customer 940,75.85,4,45.28,USD,2025-04-29 16:50:49.723653,2025-11-26 16:50:49.723656,Mock Payment Data
PAY_CUST_0941,customer941@example.com,Customer 941,130.65,5,370.95,USD,2025-04-14 16:50:49.723662,2025-12-01 16:50:49.723664,Mock Payment Data
PAY_CUST_0942,customer942@example.com,Customer 942,114.47,3,37.41,USD,2025-07-03 16:50:49.723670,2025-11-24 16:50:49.723672,Mock Payment Data
PAY_CUST_0943,customer943@example.com,Customer 943,37.03,3,43.09,USD,2025-04-08 16:50:49.723678,2025-11-26 16:50:49.723681,Mock Payment Data
PAY_CUST_0944,customer944@example.com,Customer 944,434.83,4,7.62,USD,2024-12-19 16:50:49.723687,2025-11-14 16:50:49.723689,Mock Payment Data
PAY_CUST_0945,customer945@example.com,Customer 945,184.81,4,74.94,USD,2025-08-25 16:50:49.723695,2025-11-18 16:50:49.723698,Mock Payment Data
PAY_CUST_0946,customer946@example.com,Customer 946,417.28,3,19.24,USD,2025-03-26 16:50:49.723703,2025-12-04 16:50:49.723706,Mock Payment Data
PAY_CUST_0947,customer947@example.com,Customer 947,117.38,4,142.4,USD,2025-02-08 16:50:49.723712,2025-11-21 16:50:49.723715,Mock Payment Data
PAY_CUST_0948,customer948@example.com,Customer 948,189.0,4,34.7,USD,2025-04-02 16:50:49.723721,2025-12-01 16:50:49.723723,Mock Payment Data
PAY_CUST_0949,customer949@example.com,Customer 949,73.33,2,26.42,USD,2025-07-30 16:50:49.723729,2025-11-17 16:50:49.723732,Mock Payment Data
PAY_CUST_0950,customer950@example.com,Customer 950,248.81,4,27.41,USD,2025-09-16 16:50:49.723738,2025-12-03 16:50:49.723740,Mock Payment Data
PAY_CUST_0951,customer951@example.com,Customer 951,7.88,3,218.16,USD,2025-08-09 16:50:49.723746,2025-11-15 16:50:49.723749,Mock Payment Data
PAY_CUST_0952,customer952@example.com,Customer 952,10.71,4,106.61,USD,2025-10-19 16:50:49.723754,2025-11-15 16:50:49.723757,Mock Payment Data
PAY_CUST_0953,customer953@example.com,Customer 953,377.47,3,102.53,USD,2025-10-31 16:50:49.723763,2025-11-23 16:50:49.723765,Mock Payment Data
PAY_CUST_0954,customer954@example.com,Customer 954,432.32,4,26.49,USD,2025-08-16 16:50:49.723771,2025-11-16 16:50:49.723774,Mock Payment Data
PAY_CUST_0955,customer955@example.com,Customer 955,8.19,3,101.09,USD,2025-05-23 16:50:49.723780,2025-11-17 16:50:49.723782,Mock Payment Data
PAY_CUST_0956,customer956@example.com,Customer 956,147.55,4,60.74,USD,2025-01-07 16:50:49.723788,2025-11-30 16:50:49.723791,Mock Payment Data
PAY_CUST_0957,customer957@example.com,Customer 957,27.04,3,6.39,USD,2025-06-16 16:50:49.723797,2025-11-19 16:50:49.723799,Mock Payment Data
PAY_CUST_0958,customer958@example.com,Customer 958,47.39,2,123.64,USD,2025-02-27 16:50:49.723805,2025-11-17 16:50:49.723808,Mock Payment Data
PAY_CUST_0959,customer959@example.com,Customer 959,271.18,5,18.27,USD,2025-03-18 16:50:49.723814,2025-12-02 16:50:49.723817,Mock Payment Data
PAY_CUST_0960,customer960@example.com,Customer 960,114.07,4,11.99,USD,2025-09-28 16:50:49.723823,2025-11-14 16:50:49.723825,Mock Payment Data
PAY_CUST_0961,customer961@example.com,Customer 961,62.19,6,284.74,USD,2025-09-24 16:50:49.723832,2025-11-23 16:50:49.723834,Mock Payment Data
PAY_CUST_0962,customer962@example.com,Customer 962,1174.54,2,54.55,USD,2025-11-01 16:50:49.723840,2025-12-07 16:50:49.723843,Mock Payment Data
PAY_CUST_0963,customer963@example.com,Customer 963,347.67,6,58.67,USD,2025-05-13 16:50:49.723848,2025-11-30 16:50:49.723851,Mock Payment Data
PAY_CUST_0964,customer964@example.com,Customer 964,39.94,4,25.03,USD,2025-05-05 16:50:49.723857,2025-11-23 16:50:49.723860,Mock Payment Data
PAY_CUST_0965,customer965@example.com,Customer 965,160.94,3,79.7,USD,2025-05-08 16:50:49.723866,2025-11-15 16:50:49.723868,Mock Payment Data
PAY_CUST_0966,customer966@example.com,Customer 966,97.52,4,19.83,USD,2025-09-14 16:50:49.723874,2025-11-19 16:50:49.723876,Mock Payment Data
PAY_CUST_0967,customer967@example.com,Customer 967,126.71,4,32.61,USD,2025-02-14 16:50:49.723882,2025-11-18 16:50:49.723884,Mock Payment Data
PAY_CUST_0968,customer968@example.com,Customer 968,347.89,2,5.92,USD,2025-03-22 16:50:49.723890,2025-11-28 16:50:49.723893,Mock Payment Data
PAY_CUST_0969,customer969@example.com,Customer 969,18.1,4,9.71,USD,2025-07-20 16:50:49.723899,2025-11-13 16:50:49.723901,Mock Payment Data
PAY_CUST_0970,customer970@example.com,Customer 970,5383.89,5,101.19,USD,2025-03-24 16:50:49.723907,2025-11-15 16:50:49.723909,Mock Payment Data
PAY_CUST_0971,customer971@example.com,Customer 971,288.53,5,248.38,USD,2025-06-05 16:50:49.723915,2025-12-09 16:50:49.723917,Mock Payment Data
PAY_CUST_0972,customer972@example.com,Customer 972,161.03,4,44.45,USD,2025-04-17 16:50:49.723923,2025-11-14 16:50:49.723926,Mock Payment Data
PAY_CUST_0973,customer973@example.com,Customer 973,407.06,4,6.01,USD,2025-01-25 16:50:49.723931,2025-11-10 16:50:49.723934,Mock Payment Data
PAY_CUST_0974,customer974@example.com,Customer 974,408.74,2,48.69,USD,2025-04-29 16:50:49.723941,2025-11-20 16:50:49.723943,Mock Payment Data
PAY_CUST_0975,customer975@example.com,Customer 975,63.96,3,75.79,USD,2025-08-01 16:50:49.723949,2025-12-07 16:50:49.723952,Mock Payment Data
PAY_CUST_0976,customer976@example.com,Customer 976,64.39,3,206.92,USD,2025-01-20 16:50:49.723958,2025-12-08 16:50:49.723960,Mock Payment Data
PAY_CUST_0977,customer977@example.com,Customer 977,1526.23,4,61.4,USD,2025-05-25 16:50:49.723966,2025-12-06 16:50:49.723968,Mock Payment Data
PAY_CUST_0978,customer978@example.com,Customer 978,548.15,7,42.8,USD,2025-07-13 16:50:49.723974,2025-11-21 16:50:49.723976,Mock Payment Data
PAY_CUST_0979,customer979@example.com,Customer 979,538.12,3,357.09,USD,2025-01-03 16:50:49.723982,2025-11-20 16:50:49.723985,Mock Payment Data
PAY_CUST_0980,customer980@example.com,Customer 980,18.64,2,34.34,USD,2025-06-19 16:50:49.723990,2025-11-14 16:50:49.723993,Mock Payment Data
PAY_CUST_0981,customer981@example.com,Customer 981,11.82,4,96.99,USD,2025-10-24 16:50:49.723999,2025-11-13 16:50:49.724001,Mock Payment Data
PAY_CUST_0982,customer982@example.com,Customer 982,75.3,5,18.89,USD,2025-01-02 16:50:49.724007,2025-11-17 16:50:49.724009,Mock Payment Data
PAY_CUST_0983,customer983@example.com,Customer 983,413.95,3,65.61,USD,2025-03-26 16:50:49.724015,2025-11-12 16:50:49.724018,Mock Payment Data
PAY_CUST_0984,customer984@example.com,Customer 984,966.13,3,46.27,USD,2025-07-28 16:50:49.724023,2025-11-17 16:50:49.724026,Mock Payment Data
PAY_CUST_0985,customer985@example.com,Customer 985,322.29,5,30.85,USD,2025-04-13 16:50:49.724032,2025-11-14 16:50:49.724034,Mock Payment Data
PAY_CUST_0986,customer986@example.com,Customer 986,684.31,2,195.03,USD,2025-02-02 16:50:49.724040,2025-11-10 16:50:49.724043,Mock Payment Data
PAY_CUST_0987,customer987@example.com,Customer 987,231.51,2,32.62,USD,2025-04-25 16:50:49.724049,2025-12-05 16:50:49.724051,Mock Payment Data
PAY_CUST_0988,customer988@example.com,Customer 988,10.89,2,358.9,USD,2025-05-31 16:50:49.724057,2025-11-24 16:50:49.724059,Mock Payment Data
PAY_CUST_0989,customer989@example.com,Customer 989,56.3,5,23.08,USD,2025-07-17 16:50:49.724065,2025-11-19 16:50:49.724068,Mock Payment Data
PAY_CUST_0990,customer990@example.com,Customer 990,251.07,4,38.92,USD,2025-06-16 16:50:49.724074,2025-12-05 16:50:49.724076,Mock Payment Data
PAY_CUST_0991,customer991@example.com,Customer 991,509.57,6,18.56,USD,2025-04-07 16:50:49.724082,2025-11-13 16:50:49.724085,Mock Payment Data
PAY_CUST_0992,customer992@example.com,Customer 992,172.49,2,16.9,USD,2025-01-05 16:50:49.724091,2025-12-06 16:50:49.724093,Mock Payment Data
PAY_CUST_0993,customer993@example.com,Customer 993,40.46,4,46.51,USD,2025-07-20 16:50:49.724099,2025-11-23 16:50:49.724102,Mock Payment Data
PAY_CUST_0994,customer994@example.com,Customer 994,72.58,2,16.31,USD,2025-10-24 16:50:49.724108,2025-11-17 16:50:49.724110,Mock Payment Data
PAY_CUST_0995,customer995@example.com,Customer 995,63.28,7,14.39,USD,2025-05-16 16:50:49.724116,2025-11-28 16:50:49.724118,Mock Payment Data
PAY_CUST_0996,customer996@example.com,Customer 996,306.58,4,44.45,USD,2025-02-18 16:50:49.724124,2025-11-10 16:50:49.724127,Mock Payment Data
PAY_CUST_0997,customer997@example.com,Customer 997,53.25,4,106.69,USD,2025-03-21 16:50:49.724132,2025-11-21 16:50:49.724135,Mock Payment Data
PAY_CUST_0998,customer998@example.com,Customer 998,77.26,7,169.42,USD,2025-10-07 16:50:49.724141,2025-11-30 16:50:49.724143,Mock Payment Data
PAY_CUST_0999,customer999@example.com,Customer 999,35.1,2,44.26,USD,2025-10-13 16:50:49.724149,2025-11-27 16:50:49.724151,Mock Payment Data
PAY_CUST_1000,customer1000@example.com,Customer 1000,48.98,3,70.38,USD,2025-04-06 16:50:49.724157,2025-12-01 16:50:49.724160,Mock Payment Data
PAY_CUST_1001,customer1001@example.com,Customer 1001,443.27,3,6.41,USD,2025-06-08 16:50:49.724166,2025-11-30 16:50:49.724168,Mock Payment Data
PAY_CUST_1002,customer1002@example.com,Customer 1002,5996.16,3,254.22,USD,2025-03-28 16:50:49.724174,2025-11-21 16:50:49.724177,Mock Payment Data
PAY_CUST_1003,customer1003@example.com,Customer 1003,1707.0,2,8.76,USD,2025-03-17 16:50:49.724183,2025-11-20 16:50:49.724185,Mock Payment Data
PAY_CUST_1004,customer1004@example.com,Customer 1004,59.46,5,189.95,USD,2025-07-19 16:50:49.724191,2025-11-14 16:50:49.724193,Mock Payment Data
PAY_CUST_1005,customer1005@example.com,Customer 1005,257.43,3,117.8,USD,2025-01-13 16:50:49.724199,2025-11-15 16:50:49.724202,Mock Payment Data
PAY_CUST_1006,customer1006@example.com,Customer 1006,45.05,3,126.83,USD,2025-08-26 16:50:49.724208,2025-12-08 16:50:49.724210,Mock Payment Data
PAY_CUST_1007,customer1007@example.com,Customer 1007,291.05,4,60.66,USD,2025-10-31 16:50:49.724216,2025-11-14 16:50:49.724218,Mock Payment Data
PAY_CUST_1008,customer1008@example.com,Customer 1008,19.07,2,28.33,USD,2025-10-07 16:50:49.724224,2025-11-14 16:50:49.724226,Mock Payment Data
PAY_CUST_1009,customer1009@example.com,Customer 1009,18.09,8,23.63,USD,2025-03-16 16:50:49.724232,2025-11-26 16:50:49.724235,Mock Payment Data
PAY_CUST_1010,customer1010@example.com,Customer 1010,651.23,2,34.15,USD,2025-06-04 16:50:49.724240,2025-12-07 16:50:49.724243,Mock Payment Data
PAY_CUST_1011,customer1011@example.com,Customer 1011,1102.11,6,42.18,USD,2025-04-12 16:50:49.724249,2025-12-06 16:50:49.724251,Mock Payment Data
PAY_CUST_1012,customer1012@example.com,Customer 1012,280.05,6,39.1,USD,2025-01-18 16:50:49.724257,2025-12-05 16:50:49.724259,Mock Payment Data
PAY_CUST_1013,customer1013@example.com,Customer 1013,105.54,5,48.49,USD,2025-06-17 16:50:49.724265,2025-11-19 16:50:49.724267,Mock Payment Data
PAY_CUST_1014,customer1014@example.com,Customer 1014,394.09,4,54.15,USD,2025-08-20 16:50:49.724274,2025-11-22 16:50:49.724276,Mock Payment Data
PAY_CUST_1015,customer1015@example.com,Customer 1015,47.9,3,97.01,USD,2025-02-03 16:50:49.724282,2025-11-26 16:50:49.724285,Mock Payment Data
PAY_CUST_1016,customer1016@example.com,Customer 1016,56.28,7,279.96,USD,2025-04-08 16:50:49.724291,2025-11-23 16:50:49.724293,Mock Payment Data
PAY_CUST_1017,customer1017@example.com,Customer 1017,914.72,4,77.25,USD,2025-10-29 16:50:49.724299,2025-12-07 16:50:49.724301,Mock Payment Data
PAY_CUST_1018,customer1018@example.com,Customer 1018,386.84,5,196.12,USD,2025-01-23 16:50:49.724307,2025-12-02 16:50:49.724310,Mock Payment Data
PAY_CUST_1019,customer1019@example.com,Customer 1019,21.74,4,133.81,USD,2025-10-26 16:50:49.724315,2025-11-13 16:50:49.724318,Mock Payment Data
PAY_CUST_1020,customer1020@example.com,Customer 1020,428.79,3,67.57,USD,2025-08-09 16:50:49.724324,2025-11-12 16:50:49.724326,Mock Payment Data
PAY_CUST_1021,customer1021@example.com,Customer 1021,69.79,5,117.5,USD,2025-02-10 16:50:49.724332,2025-11-25 16:50:49.724335,Mock Payment Data
PAY_CUST_1022,customer1022@example.com,Customer 1022,2456.92,2,148.46,USD,2025-04-03 16:50:49.724341,2025-12-08 16:50:49.724343,Mock Payment Data
PAY_CUST_1023,customer1023@example.com,Customer 1023,78.75,4,35.47,USD,2025-10-06 16:50:49.724349,2025-11-29 16:50:49.724352,Mock Payment Data
PAY_CUST_1024,customer1024@example.com,Customer 1024,1173.82,3,106.07,USD,2025-03-21 16:50:49.724358,2025-11-12 16:50:49.724360,Mock Payment Data
PAY_CUST_1025,customer1025@example.com,Customer 1025,82.65,5,26.18,USD,2025-03-27 16:50:49.724366,2025-11-23 16:50:49.724369,Mock Payment Data
PAY_CUST_1026,customer1026@example.com,Customer 1026,181.23,2,153.91,USD,2025-08-17 16:50:49.724374,2025-11-21 16:50:49.724377,Mock Payment Data
PAY_CUST_1027,customer1027@example.com,Customer 1027,384.62,4,45.05,USD,2025-06-17 16:50:49.724383,2025-11-10 16:50:49.724386,Mock Payment Data
PAY_CUST_1028,customer1028@example.com,Customer 1028,38.39,4,24.9,USD,2025-11-08 16:50:49.724391,2025-11-15 16:50:49.724394,Mock Payment Data
PAY_CUST_1029,customer1029@example.com,Customer 1029,233.25,5,241.42,USD,2025-08-27 16:50:49.724400,2025-12-05 16:50:49.724402,Mock Payment Data
PAY_CUST_1030,customer1030@example.com,Customer 1030,201.35,3,88.37,USD,2025-06-07 16:50:49.724408,2025-11-17 16:50:49.724411,Mock Payment Data
PAY_CUST_1031,customer1031@example.com,Customer 1031,60.96,3,39.67,USD,2025-01-05 16:50:49.724416,2025-11-24 16:50:49.724419,Mock Payment Data
PAY_CUST_1032,customer1032@example.com,Customer 1032,322.74,6,16.95,USD,2025-03-07 16:50:49.724425,2025-11-19 16:50:49.724428,Mock Payment Data
PAY_CUST_1033,customer1033@example.com,Customer 1033,43.0,4,25.77,USD,2025-01-14 16:50:49.724433,2025-11-16 16:50:49.724436,Mock Payment Data
PAY_CUST_1034,customer1034@example.com,Customer 1034,91.31,3,88.01,USD,2025-03-13 16:50:49.724442,2025-12-03 16:50:49.724444,Mock Payment Data
PAY_CUST_1035,customer1035@example.com,Customer 1035,9.38,3,30.31,USD,2025-07-08 16:50:49.724450,2025-12-05 16:50:49.724453,Mock Payment Data
PAY_CUST_1036,customer1036@example.com,Customer 1036,107.04,3,11.29,USD,2025-10-06 16:50:49.724459,2025-12-07 16:50:49.724461,Mock Payment Data
PAY_CUST_1037,customer1037@example.com,Customer 1037,109.39,4,91.17,USD,2025-05-03 16:50:49.724467,2025-11-27 16:50:49.724469,Mock Payment Data
PAY_CUST_1038,customer1038@example.com,Customer 1038,316.15,5,14.07,USD,2025-08-08 16:50:49.724475,2025-11-21 16:50:49.724478,Mock Payment Data
PAY_CUST_1039,customer1039@example.com,Customer 1039,66.24,5,43.29,USD,2025-06-17 16:50:49.724483,2025-11-12 16:50:49.724486,Mock Payment Data
PAY_CUST_1040,customer1040@example.com,Customer 1040,161.0,3,32.58,USD,2025-07-19 16:50:49.724492,2025-11-22 16:50:49.724494,Mock Payment Data
PAY_CUST_1041,customer1041@example.com,Customer 1041,273.01,4,25.42,USD,2025-04-06 16:50:49.724500,2025-11-16 16:50:49.724503,Mock Payment Data
PAY_CUST_1042,customer1042@example.com,Customer 1042,16.89,2,113.17,USD,2025-03-14 16:50:49.724509,2025-11-30 16:50:49.724511,Mock Payment Data
PAY_CUST_1043,customer1043@example.com,Customer 1043,202.6,2,7.18,USD,2025-10-16 16:50:49.724517,2025-11-12 16:50:49.724519,Mock Payment Data
PAY_CUST_1044,customer1044@example.com,Customer 1044,693.61,7,18.79,USD,2025-09-14 16:50:49.724525,2025-11-11 16:50:49.724528,Mock Payment Data
PAY_CUST_1045,customer1045@example.com,Customer 1045,116.02,3,51.97,USD,2025-02-26 16:50:49.724533,2025-11-17 16:50:49.724536,Mock Payment Data
PAY_CUST_1046,customer1046@example.com,Customer 1046,8.49,3,27.64,USD,2025-01-21 16:50:49.724542,2025-11-15 16:50:49.724545,Mock Payment Data
PAY_CUST_1047,customer1047@example.com,Customer 1047,20.5,3,38.09,USD,2025-02-17 16:50:49.724550,2025-11-23 16:50:49.724553,Mock Payment Data
PAY_CUST_1048,customer1048@example.com,Customer 1048,246.15,4,97.71,USD,2025-01-07 16:50:49.724559,2025-11-26 16:50:49.724561,Mock Payment Data
PAY_CUST_1049,customer1049@example.com,Customer 1049,1539.16,4,54.62,USD,2025-07-06 16:50:49.724567,2025-11-17 16:50:49.724569,Mock Payment Data
PAY_CUST_1050,customer1050@example.com,Customer 1050,2.69,1,127.62,USD,2025-08-24 16:50:49.724575,2025-11-22 16:50:49.724578,Mock Payment Data
PAY_CUST_1051,customer1051@example.com,Customer 1051,1280.02,3,223.59,USD,2025-08-07 16:50:49.724584,2025-11-15 16:50:49.724587,Mock Payment Data
PAY_CUST_1052,customer1052@example.com,Customer 1052,54.87,6,248.44,USD,2025-09-04 16:50:49.724593,2025-11-21 16:50:49.724596,Mock Payment Data
PAY_CUST_1053,customer1053@example.com,Customer 1053,9.42,2,78.04,USD,2025-06-08 16:50:49.724602,2025-11-15 16:50:49.724605,Mock Payment Data
PAY_CUST_1054,customer1054@example.com,Customer 1054,190.26,6,21.24,USD,2025-11-05 16:50:49.724611,2025-11-13 16:50:49.724614,Mock Payment Data
PAY_CUST_1055,customer1055@example.com,Customer 1055,6.71,4,167.36,USD,2025-10-05 16:50:49.724620,2025-12-04 16:50:49.724628,Mock Payment Data
PAY_CUST_1056,customer1056@example.com,Customer 1056,115.11,4,35.58,USD,2025-05-14 16:50:49.724635,2025-11-18 16:50:49.724638,Mock Payment Data
PAY_CUST_1057,customer1057@example.com,Customer 1057,29.21,3,54.18,USD,2025-03-30 16:50:49.724644,2025-11-18 16:50:49.724646,Mock Payment Data
PAY_CUST_1058,customer1058@example.com,Customer 1058,593.01,5,23.95,USD,2025-10-23 16:50:49.724652,2025-12-04 16:50:49.724655,Mock Payment Data
PAY_CUST_1059,customer1059@example.com,Customer 1059,191.42,6,62.97,USD,2025-01-21 16:50:49.724660,2025-11-27 16:50:49.724663,Mock Payment Data
PAY_CUST_1060,customer1060@example.com,Customer 1060,64.56,2,54.69,USD,2025-04-17 16:50:49.724669,2025-12-05 16:50:49.724671,Mock Payment Data
PAY_CUST_1061,customer1061@example.com,Customer 1061,909.48,3,51.2,USD,2025-02-07 16:50:49.724677,2025-11-16 16:50:49.724680,Mock Payment Data
PAY_CUST_1062,customer1062@example.com,Customer 1062,146.96,4,78.15,USD,2025-03-11 16:50:49.724685,2025-12-02 16:50:49.724688,Mock Payment Data
PAY_CUST_1063,customer1063@example.com,Customer 1063,236.59,1,138.96,USD,2025-07-20 16:50:49.724694,2025-12-01 16:50:49.724696,Mock Payment Data
PAY_CUST_1064,customer1064@example.com,Customer 1064,159.36,7,19.35,USD,2025-11-08 16:50:49.724702,2025-11-13 16:50:49.724704,Mock Payment Data
PAY_CUST_1065,customer1065@example.com,Customer 1065,2044.92,3,37.8,USD,2025-07-20 16:50:49.724710,2025-11-15 16:50:49.724713,Mock Payment Data
PAY_CUST_1066,customer1066@example.com,Customer 1066,34.57,5,244.54,USD,2025-08-21 16:50:49.724718,2025-12-03 16:50:49.724721,Mock Payment Data
PAY_CUST_1067,customer1067@example.com,Customer 1067,505.6,3,39.27,USD,2025-04-18 16:50:49.724727,2025-12-04 16:50:49.724729,Mock Payment Data
PAY_CUST_1068,customer1068@example.com,Customer 1068,6.04,6,352.19,USD,2025-10-16 16:50:49.724735,2025-11-11 16:50:49.724737,Mock Payment Data
PAY_CUST_1069,customer1069@example.com,Customer 1069,72.97,5,9.28,USD,2025-03-16 16:50:49.724743,2025-12-03 16:50:49.724746,Mock Payment Data
PAY_CUST_1070,customer1070@example.com,Customer 1070,93.91,5,133.0,USD,2025-03-07 16:50:49.724752,2025-12-04 16:50:49.724755,Mock Payment Data
PAY_CUST_1071,customer1071@example.com,Customer 1071,4773.92,6,13.95,USD,2025-10-16 16:50:49.724760,2025-11-13 16:50:49.724763,Mock Payment Data
PAY_CUST_1072,customer1072@example.com,Customer 1072,1454.02,2,66.33,USD,2025-04-16 16:50:49.724769,2025-11-25 16:50:49.724771,Mock Payment Data
PAY_CUST_1073,customer1073@example.com,Customer 1073,1030.22,5,17.81,USD,2024-12-28 16:50:49.724777,2025-11-10 16:50:49.724780,Mock Payment Data
PAY_CUST_1074,customer1074@example.com,Customer 1074,53.63,3,32.24,USD,2025-07-25 16:50:49.724785,2025-11-29 16:50:49.724788,Mock Payment Data
PAY_CUST_1075,customer1075@example.com,Customer 1075,872.29,5,39.42,USD,2025-06-13 16:50:49.724794,2025-11-10 16:50:49.724796,Mock Payment Data
PAY_CUST_1076,customer1076@example.com,Customer 1076,94.31,2,13.39,USD,2025-09-29 16:50:49.724802,2025-11-27 16:50:49.724805,Mock Payment Data
PAY_CUST_1077,customer1077@example.com,Customer 1077,18.18,4,58.3,USD,2025-08-17 16:50:49.724810,2025-11-20 16:50:49.724813,Mock Payment Data
PAY_CUST_1078,customer1078@example.com,Customer 1078,28.17,3,31.69,USD,2025-06-16 16:50:49.724819,2025-12-06 16:50:49.724821,Mock Payment Data
PAY_CUST_1079,customer1079@example.com,Customer 1079,12.89,5,17.08,USD,2025-09-05 16:50:49.724827,2025-11-14 16:50:49.724829,Mock Payment Data
PAY_CUST_1080,customer1080@example.com,Customer 1080,239.08,2,101.43,USD,2025-08-05 16:50:49.724835,2025-11-11 16:50:49.724838,Mock Payment Data
PAY_CUST_1081,customer1081@example.com,Customer 1081,175.13,2,120.41,USD,2025-04-15 16:50:49.724844,2025-12-09 16:50:49.724847,Mock Payment Data
PAY_CUST_1082,customer1082@example.com,Customer 1082,54.05,5,184.37,USD,2025-05-16 16:50:49.724853,2025-12-01 16:50:49.724855,Mock Payment Data
PAY_CUST_1083,customer1083@example.com,Customer 1083,1944.87,6,52.98,USD,2025-08-05 16:50:49.724861,2025-11-21 16:50:49.724864,Mock Payment Data
PAY_CUST_1084,customer1084@example.com,Customer 1084,112.32,6,70.84,USD,2025-07-01 16:50:49.724870,2025-11-19 16:50:49.724872,Mock Payment Data
PAY_CUST_1085,customer1085@example.com,Customer 1085,219.23,3,137.17,USD,2025-10-03 16:50:49.724878,2025-12-03 16:50:49.724881,Mock Payment Data
PAY_CUST_1086,customer1086@example.com,Customer 1086,268.71,9,14.37,USD,2024-12-11 16:50:49.724886,2025-12-04 16:50:49.724889,Mock Payment Data
PAY_CUST_1087,customer1087@example.com,Customer 1087,1761.98,4,103.68,USD,2025-08-10 16:50:49.724895,2025-11-21 16:50:49.724897,Mock Payment Data
PAY_CUST_1088,customer1088@example.com,Customer 1088,39.1,4,98.19,USD,2025-05-22 16:50:49.724903,2025-12-08 16:50:49.724906,Mock Payment Data
PAY_CUST_1089,customer1089@example.com,Customer 1089,146.57,5,88.4,USD,2025-03-14 16:50:49.724912,2025-12-09 16:50:49.724914,Mock Payment Data
